function_name,signature,source_file,full_name,index
prvAddCurrentTaskToDelayedList,xMPU_SETTINGS(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskGetCurrentTaskHandleForCore,447
xTaskGetMPUSettings,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskGetSchedulerState,448
vTaskResetState,int(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskPriorityInherit,449
main,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskPriorityDisinherit,450
vApplicationIdleHook,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskPriorityDisinheritAfterTimeout,451
vApplicationTickHook,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,uxTaskResetEventItemValue,452
vAssertCalled,"void(char*,...)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,pvTaskIncrementMutexHeldCount,453
vLoggingPrintf,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,ulTaskGenericNotifyTake,454
app_main,"void(TaskHandle_t,char*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskGenericNotifyWait,455
vApplicationStackOverflowHook,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskGenericNotify,456
vApplicationMallocFailedHook,"void(StaticTask_t**,StackType_t**,uint32_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskGenericNotifyFromISR,457
vApplicationGetIdleTaskMemory,"void(StaticTask_t**,StackType_t**,uint32_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskGenericNotifyGiveFromISR,458
vApplicationGetTimerTaskMemory,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskGenericNotifyStateClear,459
uart_init,int(int),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,ulTaskGenericNotifyValueClear,460
_fstat,"int(int,char*,int)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvAddCurrentTaskToDelayedList,461
_read,"int(int,char*,int)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskGetMPUSettings,462
_write,void*(int),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskResetState,463
_sbrk,void(int),main.c,main,464
_close,"int(int,int,int)",main.c,main.c:<global>,465
_lseek,int(),main.c,vApplicationIdleHook,466
_isatty,void(int),main.c,vApplicationTickHook,467
_exit,"void(pid_t,int)",main.c,vAssertCalled,468
_kill,int(void),main.c,vLoggingPrintf,469
_getpid,ANY(1),app_main.c,app_main,470
heapPROTECT_BLOCK_POINTER,ANY(3),app_main.c,app_main.c:<global>,471
xQueueSendToBackFromISR,ANY(0),app_main.c,vApplicationStackOverflowHook,472
tskMPU_WRITE_PERMISSION,ANY(2),app_main.c,vApplicationMallocFailedHook,473
mpuMULTIPLY_UINT32_WILL_OVERFLOW,ANY(0),app_main.c,vApplicationGetIdleTaskMemory,474
tmrCOMMAND_START,ANY(2),app_main.c,vApplicationGetTimerTaskMemory,475
portADD_UINT32_WILL_OVERFLOW,ANY(0),syscall.c,syscall.c:<global>,476
portMPU_REGION_EXECUTE_NEVER,A_BLOCK_LINK*(1),syscall.c,uart_init,477
heapPROTECT_BLOCK_POINTER,ANY(0),syscall.c,_fstat,478
portNVIC_SYSTICK_CLK,ANY(1),syscall.c,_read,479
listLIST_IS_EMPTY,ANY(0),syscall.c,_write,480
portNVIC_SYSTICK_INT,ANY(0),syscall.c,_sbrk,481
eventCLEAR_EVENTS_ON_EXIT_BIT,ANY(0),syscall.c,_close,482
sbFLAGS_IS_BATCHING_BUFFER,ANY(0),syscall.c,_lseek,483
sbBYTES_TO_STORE_MESSAGE_LENGTH,int(0),syscall.c,_isatty,484
configNUMBER_OF_CORES,ANY(0),syscall.c,_exit,485
portNVIC_SYSTICK_CTRL_REG,ANY(1),syscall.c,_kill,486
portCLEAR_INTERRUPT_MASK_FROM_ISR,ANY(1),syscall.c,_getpid,487
heapBLOCK_SIZE_IS_VALID,ANY(0),<includes>,<includes>:<global>,488
pdFALSE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:heapPROTECT_BLOCK_POINTER:ANY(1),489
tmrSTATUS_IS_ACTIVE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/queue.h:xQueueSendToBackFromISR:ANY(3),490
configSYSTICK_CLOCK_HZ,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:tskMPU_WRITE_PERMISSION:ANY(0),491
eventUNBLOCKED_DUE_TO_BIT_SET,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:mpuMULTIPLY_UINT32_WILL_OVERFLOW:ANY(2),492
eventEVENT_BITS_CONTROL_BYTES,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/timers.h:tmrCOMMAND_START:ANY(0),493
portENABLE_INTERRUPTS,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portADD_UINT32_WILL_OVERFLOW:ANY(2),494
portUNPRIVILEGED_FLASH_REGION,ANY(0),mpu_demo.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMPU_REGION_EXECUTE_NEVER:ANY(0),495
portPRIGROUP_SHIFT,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:heapPROTECT_BLOCK_POINTER:A_BLOCK_LINK*(1),496
heapVALIDATE_BLOCK_POINTER,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SYSTICK_CLK:ANY(0),497
prvAddTaskToReadyList,int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listLIST_IS_EMPTY:ANY(1),498
configTASK_NOTIFICATION_ARRAY_ENTRIES,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SYSTICK_INT:ANY(0),499
tskDYNAMICALLY_ALLOCATED_STACK_AND_TCB,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/event_groups.h:eventCLEAR_EVENTS_ON_EXIT_BIT:ANY(0),500
portNVIC_SYS_CTRL_STATE_REG,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c:sbFLAGS_IS_BATCHING_BUFFER:ANY(0),501
portMAX_DELAY,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c:sbBYTES_TO_STORE_MESSAGE_LENGTH:ANY(0),502
portTASK_SWITCH_HOOK,ANY(5),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:configNUMBER_OF_CORES:int(0),503
xTaskNotifyIndexedFromISR,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SYSTICK_CTRL_REG:ANY(0),504
portTICK_TYPE_CLEAR_INTERRUPT_MASK_FROM_ISR,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portCLEAR_INTERRUPT_MASK_FROM_ISR:ANY(1),505
queueUNLOCKED,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:heapBLOCK_SIZE_IS_VALID:ANY(1),506
portMEMORY_BARRIER,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:pdFALSE:ANY(0),507
pdMS_TO_TICKS,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c:tmrSTATUS_IS_ACTIVE:ANY(0),508
portDISABLE_INTERRUPTS,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:configSYSTICK_CLOCK_HZ:ANY(0),509
portBASE_TYPE_ENTER_CRITICAL,int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/event_groups.h:eventUNBLOCKED_DUE_TO_BIT_SET:ANY(0),510
configINITIAL_TICK_COUNT,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/event_groups.h:eventEVENT_BITS_CONTROL_BYTES:ANY(0),511
queueYIELD_IF_USING_PREEMPTION,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portENABLE_INTERRUPTS:ANY(0),512
portMPU_REGION_CACHEABLE_BUFFERABLE,ANY(3),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portUNPRIVILEGED_FLASH_REGION:ANY(0),513
xQueueSendToBack,int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portPRIGROUP_SHIFT:ANY(0),514
portTICK_TYPE_SET_INTERRUPT_MASK_FROM_ISR,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:heapVALIDATE_BLOCK_POINTER:ANY(1),515
eventWAIT_FOR_ALL_BITS,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:prvAddTaskToReadyList:ANY(1),516
tmrFIRST_FROM_ISR_COMMAND,ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:configTASK_NOTIFICATION_ARRAY_ENTRIES:int(0),517
prvIncrementQueueRxLock,ANY(4),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:tskDYNAMICALLY_ALLOCATED_STACK_AND_TCB:ANY(0),518
xQueueCreateStatic,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SYS_CTRL_STATE_REG:ANY(0),519
taskNOT_WAITING_NOTIFICATION,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/list.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMAX_DELAY:ANY(0),520
portPRIVILEGED_FLASH_REGION,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:portTASK_SWITCH_HOOK:ANY(1),521
queueQUEUE_IS_MUTEX,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:xTaskNotifyIndexedFromISR:ANY(5),522
taskYIELD_WITHIN_API,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:portTICK_TYPE_CLEAR_INTERRUPT_MASK_FROM_ISR:ANY(1),523
portOFFSET_TO_PSR,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:queueUNLOCKED:ANY(0),524
pdPASS,unsigned longint(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMEMORY_BARRIER:ANY(0),525
portPERIPHERALS_START_ADDRESS,ANY(0),mpu_demo.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:pdMS_TO_TICKS:ANY(1),526
portMPU_REGION_READ_WRITE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portDISABLE_INTERRUPTS:ANY(0),527
pvPortMallocStack,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/portable.h:portBASE_TYPE_ENTER_CRITICAL:ANY(0),528
listGET_LIST_ITEM_OWNER,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:configINITIAL_TICK_COUNT:int(0),529
xQueueReceive,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:queueYIELD_IF_USING_PREEMPTION:ANY(0),530
portMPU_TYPE_REG,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMPU_REGION_CACHEABLE_BUFFERABLE:ANY(0),531
errQUEUE_FULL,int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/queue.h:xQueueSendToBack:ANY(3),532
NUM_SYSTEM_CALLS,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:portTICK_TYPE_SET_INTERRUPT_MASK_FROM_ISR:int(0),533
tskIDLE_PRIORITY,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/event_groups.h:eventWAIT_FOR_ALL_BITS:ANY(0),534
KERNEL_OBJECT_TYPE_INVALID,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/timers.h:tmrFIRST_FROM_ISR_COMMAND:ANY(0),535
tmrCOMMAND_STOP,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:prvIncrementQueueRxLock:ANY(2),536
configSTACK_DEPTH_TYPE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/queue.h:xQueueCreateStatic:ANY(4),537
portNVIC_PENDSVSET_BIT,char*(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskNOT_WAITING_NOTIFICATION:ANY(0),538
configTIMER_SERVICE_TASK_NAME,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portPRIVILEGED_FLASH_REGION:ANY(0),539
portSTART_ADDRESS_MASK,ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:queueQUEUE_IS_MUTEX:ANY(0),540
configMIN,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:taskYIELD_WITHIN_API:ANY(0),541
sbTYPE_STREAM_BATCHING_BUFFER,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portOFFSET_TO_PSR:ANY(0),542
taskSWITCH_DELAYED_LISTS,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:pdPASS:ANY(0),543
portMPU_REGION_BASE_ADDRESS_REG,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portPERIPHERALS_START_ADDRESS:unsigned longint(0),544
listCURRENT_LIST_LENGTH,ANY(0),mpu_demo.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMPU_REGION_READ_WRITE:ANY(0),545
errQUEUE_EMPTY,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/portable.h:pvPortMallocStack:ANY(0),546
portNVIC_INT_CTRL_REG,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listGET_LIST_ITEM_OWNER:ANY(1),547
portOFFSET_TO_LR,ANY(0),fuzz_harness.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/mpu_wrappers.h:xQueueReceive:ANY(0),548
configTIMER_TASK_STACK_DEPTH,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMPU_TYPE_REG:ANY(0),549
errCOULD_NOT_ALLOCATE_REQUIRED_MEMORY,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:errQUEUE_FULL:ANY(0),550
portNUM_CONFIGURABLE_REGIONS,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/mpu_syscall_numbers.h:NUM_SYSTEM_CALLS:int(0),551
portINITIAL_EXC_RETURN,int(0),mpu_demo.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:tskIDLE_PRIORITY:ANY(0),552
configMAX_SYSCALL_INTERRUPT_PRIORITY,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:KERNEL_OBJECT_TYPE_INVALID:ANY(0),553
MPU_GetIndexForTaskHandle,int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/timers.h:tmrCOMMAND_STOP:ANY(0),554
portGET_CORE_ID,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/portable.h:configSTACK_DEPTH_TYPE:ANY(0),555
tmrCOMMAND_STOP_FROM_ISR,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portNVIC_PENDSVSET_BIT:ANY(0),556
portFIRST_USER_INTERRUPT_NUMBER,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c:configTIMER_SERVICE_TASK_NAME:char*(0),557
portPRIORITY_GROUP_MASK,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portSTART_ADDRESS_MASK:ANY(0),558
portASSERT_IF_INTERRUPT_PRIORITY_INVALID,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:configMIN:ANY(2),559
IS_EXTERNAL_INDEX_VALID,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/stream_buffer.h:sbTYPE_STREAM_BATCHING_BUFFER:ANY(0),560
heapALLOCATE_BLOCK,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskSWITCH_DELAYED_LISTS:ANY(0),561
taskNOTIFICATION_RECEIVED,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMPU_REGION_BASE_ADDRESS_REG:ANY(0),562
sbFLAGS_IS_MESSAGE_BUFFER,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listCURRENT_LIST_LENGTH:ANY(1),563
tskMPU_READ_PERMISSION,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:errQUEUE_EMPTY:ANY(0),564
MPU_GetTaskHandleAtIndex,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portNVIC_INT_CTRL_REG:ANY(0),565
tmrCOMMAND_RESET_FROM_ISR,ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portOFFSET_TO_LR:ANY(0),566
prvRECEIVE_COMPLETED_FROM_ISR,ANY(0),app_main.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configTIMER_TASK_STACK_DEPTH:ANY(0),567
configTIMER_TASK_PRIORITY,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:errCOULD_NOT_ALLOCATE_REQUIRED_MEMORY:ANY(0),568
listGET_HEAD_ENTRY,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portNUM_CONFIGURABLE_REGIONS:ANY(0),569
portPSR_STACK_PADDING_MASK,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portINITIAL_EXC_RETURN:ANY(0),570
taskENTER_CRITICAL,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configMAX_SYSCALL_INTERRUPT_PRIORITY:int(0),571
vPortFreeStack,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_GetIndexForTaskHandle:ANY(1),572
pdTRUE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:portGET_CORE_ID:int(0),573
heapMINIMUM_BLOCK_SIZE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/timers.h:tmrCOMMAND_STOP_FROM_ISR:ANY(0),574
portBYTE_ALIGNMENT_MASK,unsigned int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portFIRST_USER_INTERRUPT_NUMBER:ANY(0),575
tskSTACK_FILL_BYTE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portPRIORITY_GROUP_MASK:ANY(0),576
portNVIC_PENDSV_PRI,unsigned int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portASSERT_IF_INTERRUPT_PRIORITY_INVALID:ANY(0),577
tmrSTATUS_IS_STATICALLY_ALLOCATED,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:IS_EXTERNAL_INDEX_VALID:ANY(1),578
portINITIAL_CONTROL_IF_UNPRIVILEGED,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:heapALLOCATE_BLOCK:ANY(1),579
CONVERT_TO_EXTERNAL_INDEX,ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskNOTIFICATION_RECEIVED:ANY(0),580
listSET_LIST_ITEM_VALUE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c:sbFLAGS_IS_MESSAGE_BUFFER:ANY(0),581
